22:24:19 | aura.app           | INFO  |    Listening on http://127.0.0.1:5000
03:15:46 | watchfiles.main    | INFO  | 1 change detected
03:15:47 | watchfiles.main    | INFO  | 1 change detected
03:15:47 | watchfiles.main    | INFO  | 1 change detected
03:15:48 | watchfiles.main    | INFO  | 1 change detected
03:15:48 | watchfiles.main    | INFO  | 1 change detected
03:15:48 | watchfiles.main    | INFO  | 1 change detected
03:15:48 | watchfiles.main    | INFO  | 1 change detected
03:15:49 | watchfiles.main    | INFO  | 1 change detected
03:15:49 | watchfiles.main    | INFO  | 1 change detected
03:15:49 | watchfiles.main    | INFO  | 1 change detected
03:15:50 | watchfiles.main    | INFO  | 1 change detected
03:15:50 | watchfiles.main    | INFO  | 1 change detected
03:15:51 | watchfiles.main    | INFO  | 1 change detected
03:15:51 | watchfiles.main    | INFO  | 1 change detected
03:15:51 | watchfiles.main    | INFO  | 1 change detected
03:15:52 | watchfiles.main    | INFO  | 1 change detected
03:15:52 | watchfiles.main    | INFO  | 1 change detected
03:15:52 | watchfiles.main    | INFO  | 1 change detected
03:15:53 | watchfiles.main    | INFO  | 1 change detected
03:15:53 | watchfiles.main    | INFO  | 1 change detected
03:15:54 | watchfiles.main    | INFO  | 1 change detected
03:15:54 | watchfiles.main    | INFO  | 1 change detected
03:15:54 | watchfiles.main    | INFO  | 1 change detected
03:15:55 | watchfiles.main    | INFO  | 1 change detected
03:15:55 | watchfiles.main    | INFO  | 1 change detected
03:15:56 | watchfiles.main    | INFO  | 1 change detected
03:15:56 | watchfiles.main    | INFO  | 1 change detected
03:15:56 | watchfiles.main    | INFO  | 1 change detected
03:15:57 | watchfiles.main    | INFO  | 1 change detected
03:15:57 | watchfiles.main    | INFO  | 1 change detected
03:15:57 | watchfiles.main    | INFO  | 1 change detected
03:15:58 | watchfiles.main    | INFO  | 1 change detected
03:15:58 | watchfiles.main    | INFO  | 1 change detected
03:15:58 | watchfiles.main    | INFO  | 1 change detected
03:15:58 | watchfiles.main    | INFO  | 1 change detected
03:15:59 | watchfiles.main    | INFO  | 1 change detected
03:15:59 | watchfiles.main    | INFO  | 1 change detected
03:16:00 | watchfiles.main    | INFO  | 1 change detected
03:16:00 | watchfiles.main    | INFO  | 1 change detected
03:16:01 | watchfiles.main    | INFO  | 1 change detected
03:16:01 | watchfiles.main    | INFO  | 1 change detected
03:16:01 | watchfiles.main    | INFO  | 1 change detected
03:16:01 | watchfiles.main    | INFO  | 1 change detected
03:16:02 | watchfiles.main    | INFO  | 1 change detected
03:16:02 | watchfiles.main    | INFO  | 1 change detected
03:16:03 | watchfiles.main    | INFO  | 1 change detected
03:16:03 | watchfiles.main    | INFO  | 1 change detected
03:16:03 | watchfiles.main    | INFO  | 1 change detected
03:16:04 | watchfiles.main    | INFO  | 1 change detected
03:16:04 | watchfiles.main    | INFO  | 1 change detected
03:16:05 | watchfiles.main    | INFO  | 1 change detected
03:16:05 | watchfiles.main    | INFO  | 1 change detected
03:16:05 | watchfiles.main    | INFO  | 1 change detected
03:16:05 | watchfiles.main    | INFO  | 1 change detected
03:16:06 | watchfiles.main    | INFO  | 1 change detected
03:16:06 | watchfiles.main    | INFO  | 1 change detected
03:16:06 | watchfiles.main    | INFO  | 1 change detected
03:16:07 | watchfiles.main    | INFO  | 1 change detected
03:16:07 | watchfiles.main    | INFO  | 1 change detected
03:16:07 | watchfiles.main    | INFO  | 1 change detected
03:16:07 | watchfiles.main    | INFO  | 1 change detected
03:16:07 | watchfiles.main    | INFO  | 1 change detected
03:16:07 | watchfiles.main    | INFO  | 1 change detected
03:16:08 | watchfiles.main    | INFO  | 1 change detected
03:16:08 | watchfiles.main    | INFO  | 1 change detected
03:16:08 | watchfiles.main    | INFO  | 1 change detected
03:16:08 | watchfiles.main    | INFO  | 1 change detected
03:16:09 | watchfiles.main    | INFO  | 1 change detected
03:16:09 | watchfiles.main    | INFO  | 1 change detected
03:16:09 | watchfiles.main    | INFO  | 1 change detected
03:16:09 | watchfiles.main    | INFO  | 1 change detected
03:16:09 | watchfiles.main    | INFO  | 1 change detected
03:16:09 | watchfiles.main    | INFO  | 1 change detected
03:16:10 | watchfiles.main    | INFO  | 1 change detected
03:16:10 | watchfiles.main    | INFO  | 1 change detected
03:16:10 | watchfiles.main    | INFO  | 1 change detected
03:16:10 | watchfiles.main    | INFO  | 1 change detected
03:16:11 | watchfiles.main    | INFO  | 1 change detected
03:16:11 | watchfiles.main    | INFO  | 1 change detected
03:16:11 | watchfiles.main    | INFO  | 1 change detected
03:16:12 | watchfiles.main    | INFO  | 1 change detected
03:16:12 | watchfiles.main    | INFO  | 1 change detected
03:16:12 | watchfiles.main    | INFO  | 1 change detected
03:16:12 | watchfiles.main    | INFO  | 1 change detected
03:16:12 | watchfiles.main    | INFO  | 1 change detected
03:16:13 | watchfiles.main    | INFO  | 1 change detected
03:16:13 | watchfiles.main    | INFO  | 1 change detected
03:16:13 | watchfiles.main    | INFO  | 1 change detected
03:16:14 | watchfiles.main    | INFO  | 1 change detected
03:16:14 | watchfiles.main    | INFO  | 1 change detected
03:16:14 | watchfiles.main    | INFO  | 1 change detected
03:16:14 | watchfiles.main    | INFO  | 1 change detected
03:16:15 | watchfiles.main    | INFO  | 1 change detected
03:16:15 | watchfiles.main    | INFO  | 1 change detected
03:16:16 | watchfiles.main    | INFO  | 1 change detected
03:16:16 | watchfiles.main    | INFO  | 1 change detected
03:16:16 | watchfiles.main    | INFO  | 1 change detected
03:16:16 | watchfiles.main    | INFO  | 1 change detected
03:16:17 | watchfiles.main    | INFO  | 1 change detected
03:16:17 | watchfiles.main    | INFO  | 1 change detected
03:16:18 | watchfiles.main    | INFO  | 1 change detected
03:16:18 | watchfiles.main    | INFO  | 1 change detected
03:16:18 | watchfiles.main    | INFO  | 1 change detected
03:16:19 | watchfiles.main    | INFO  | 1 change detected
03:16:19 | watchfiles.main    | INFO  | 1 change detected
03:16:20 | watchfiles.main    | INFO  | 1 change detected
03:16:20 | watchfiles.main    | INFO  | 1 change detected
03:16:20 | watchfiles.main    | INFO  | 1 change detected
03:16:21 | watchfiles.main    | INFO  | 1 change detected
03:16:21 | watchfiles.main    | INFO  | 1 change detected
03:16:21 | watchfiles.main    | INFO  | 1 change detected
03:16:22 | watchfiles.main    | INFO  | 1 change detected
03:16:22 | watchfiles.main    | INFO  | 1 change detected
03:16:23 | watchfiles.main    | INFO  | 1 change detected
03:16:23 | watchfiles.main    | INFO  | 1 change detected
03:16:23 | watchfiles.main    | INFO  | 1 change detected
03:16:23 | watchfiles.main    | INFO  | 1 change detected
03:16:24 | watchfiles.main    | INFO  | 1 change detected
03:16:24 | watchfiles.main    | INFO  | 1 change detected
03:16:25 | watchfiles.main    | INFO  | 1 change detected
03:16:25 | watchfiles.main    | INFO  | 1 change detected
03:16:25 | watchfiles.main    | INFO  | 1 change detected
03:16:26 | watchfiles.main    | INFO  | 1 change detected
03:16:26 | watchfiles.main    | INFO  | 1 change detected
03:16:27 | watchfiles.main    | INFO  | 1 change detected
03:16:27 | watchfiles.main    | INFO  | 1 change detected
03:16:27 | watchfiles.main    | INFO  | 1 change detected
03:16:27 | watchfiles.main    | INFO  | 1 change detected
03:16:28 | watchfiles.main    | INFO  | 1 change detected
03:16:28 | watchfiles.main    | INFO  | 1 change detected
03:16:28 | watchfiles.main    | INFO  | 1 change detected
03:16:29 | watchfiles.main    | INFO  | 1 change detected
03:16:29 | watchfiles.main    | INFO  | 1 change detected
03:16:29 | watchfiles.main    | INFO  | 1 change detected
03:16:30 | watchfiles.main    | INFO  | 1 change detected
03:16:30 | watchfiles.main    | INFO  | 1 change detected
03:16:30 | watchfiles.main    | INFO  | 1 change detected
03:16:31 | watchfiles.main    | INFO  | 1 change detected
03:16:31 | aura.app           | INFO  | AURA v2 shut down.
03:16:31 | aura.app           | INFO  | AURA v2 shut down.
03:16:32 | watchfiles.main    | INFO  | 1 change detected
03:16:34 | watchfiles.main    | INFO  | 1 change detected
03:16:40 | watchfiles.main    | INFO  | 1 change detected
03:16:40 | watchfiles.main    | INFO  | 1 change detected
03:16:40 | watchfiles.main    | INFO  | 1 change detected
03:16:41 | watchfiles.main    | INFO  | 1 change detected
03:16:41 | watchfiles.main    | INFO  | 1 change detected
03:16:42 | watchfiles.main    | INFO  | 1 change detected
03:16:43 | watchfiles.main    | INFO  | 1 change detected
03:16:44 | watchfiles.main    | INFO  | 1 change detected
03:16:46 | watchfiles.main    | INFO  | 1 change detected
03:16:46 | watchfiles.main    | INFO  | 1 change detected
03:16:46 | aura.app           | INFO  | AURA v2 starting up...
03:16:46 | watchfiles.main    | INFO  | 1 change detected
03:16:46 | watchfiles.main    | INFO  | 1 change detected
03:16:46 | watchfiles.main    | INFO  | 1 change detected
03:16:46 | watchfiles.main    | INFO  | 1 change detected
03:16:47 | watchfiles.main    | INFO  | 1 change detected
03:16:47 | watchfiles.main    | INFO  | 1 change detected
03:16:47 | watchfiles.main    | INFO  | 1 change detected
03:16:47 | watchfiles.main    | INFO  | 1 change detected
03:16:47 | watchfiles.main    | INFO  | 1 change detected
03:16:47 | watchfiles.main    | INFO  | 1 change detected
03:16:48 | watchfiles.main    | INFO  | 1 change detected
03:16:48 | watchfiles.main    | INFO  | 1 change detected
03:16:48 | watchfiles.main    | INFO  | 1 change detected
03:16:48 | watchfiles.main    | INFO  | 1 change detected
03:16:49 | watchfiles.main    | INFO  | 1 change detected
03:16:49 | watchfiles.main    | INFO  | 1 change detected
03:16:49 | watchfiles.main    | INFO  | 1 change detected
03:16:49 | watchfiles.main    | INFO  | 1 change detected
03:16:50 | watchfiles.main    | INFO  | 1 change detected
03:16:50 | watchfiles.main    | INFO  | 1 change detected
03:16:51 | watchfiles.main    | INFO  | 1 change detected
03:16:51 | watchfiles.main    | INFO  | 1 change detected
03:16:51 | watchfiles.main    | INFO  | 1 change detected
03:16:51 | watchfiles.main    | INFO  | 1 change detected
03:16:52 | watchfiles.main    | INFO  | 1 change detected
03:16:52 | watchfiles.main    | INFO  | 1 change detected
03:16:53 | watchfiles.main    | INFO  | 1 change detected
03:16:53 | watchfiles.main    | INFO  | 1 change detected
03:16:53 | watchfiles.main    | INFO  | 1 change detected
03:16:53 | watchfiles.main    | INFO  | 1 change detected
03:16:54 | watchfiles.main    | INFO  | 1 change detected
03:16:54 | watchfiles.main    | INFO  | 1 change detected
03:16:55 | watchfiles.main    | INFO  | 1 change detected
03:16:55 | watchfiles.main    | INFO  | 1 change detected
03:16:56 | watchfiles.main    | INFO  | 1 change detected
03:16:56 | watchfiles.main    | INFO  | 1 change detected
03:16:56 | watchfiles.main    | INFO  | 1 change detected
03:16:57 | aura.app           | INFO  | AURA v2 shut down.
03:16:57 | aura.app           | INFO  | AURA v2 shut down.
03:16:57 | watchfiles.main    | INFO  | 1 change detected
03:17:00 | watchfiles.main    | INFO  | 1 change detected
03:17:00 | aura.app           | INFO  | AURA v2 starting up...
03:17:00 | aura.app           | INFO  | AURA v2 starting up...
03:17:00 | watchfiles.main    | INFO  | 1 change detected
03:17:00 | watchfiles.main    | INFO  | 1 change detected
03:17:00 | watchfiles.main    | INFO  | 1 change detected
03:17:01 | watchfiles.main    | INFO  | 1 change detected
03:17:01 | watchfiles.main    | INFO  | 1 change detected
03:17:01 | watchfiles.main    | INFO  | 1 change detected
03:17:02 | watchfiles.main    | INFO  | 1 change detected
03:17:02 | watchfiles.main    | INFO  | 1 change detected
03:17:03 | watchfiles.main    | INFO  | 1 change detected
03:17:03 | watchfiles.main    | INFO  | 1 change detected
03:17:03 | watchfiles.main    | INFO  | 1 change detected
03:17:03 | watchfiles.main    | INFO  | 1 change detected
03:17:04 | watchfiles.main    | INFO  | 1 change detected
03:17:04 | watchfiles.main    | INFO  | 1 change detected
03:17:05 | watchfiles.main    | INFO  | 1 change detected
03:17:05 | watchfiles.main    | INFO  | 1 change detected
03:17:05 | watchfiles.main    | INFO  | 1 change detected
03:17:05 | watchfiles.main    | INFO  | 1 change detected
03:17:06 | watchfiles.main    | INFO  | 1 change detected
03:17:06 | watchfiles.main    | INFO  | 1 change detected
03:17:07 | watchfiles.main    | INFO  | 1 change detected
03:17:07 | watchfiles.main    | INFO  | 1 change detected
03:17:07 | watchfiles.main    | INFO  | 1 change detected
03:17:07 | watchfiles.main    | INFO  | 1 change detected
03:17:08 | watchfiles.main    | INFO  | 1 change detected
03:17:08 | watchfiles.main    | INFO  | 1 change detected
03:17:09 | watchfiles.main    | INFO  | 1 change detected
03:17:09 | watchfiles.main    | INFO  | 1 change detected
03:17:10 | watchfiles.main    | INFO  | 1 change detected
03:17:10 | watchfiles.main    | INFO  | 1 change detected
03:17:10 | watchfiles.main    | INFO  | 1 change detected
03:17:11 | watchfiles.main    | INFO  | 1 change detected
03:17:11 | watchfiles.main    | INFO  | 1 change detected
03:17:11 | watchfiles.main    | INFO  | 1 change detected
03:17:12 | watchfiles.main    | INFO  | 1 change detected
03:17:12 | watchfiles.main    | INFO  | 1 change detected
03:17:12 | watchfiles.main    | INFO  | 1 change detected
03:17:12 | watchfiles.main    | INFO  | 1 change detected
03:17:13 | watchfiles.main    | INFO  | 1 change detected
03:17:13 | watchfiles.main    | INFO  | 1 change detected
03:17:14 | watchfiles.main    | INFO  | 1 change detected
03:17:14 | watchfiles.main    | INFO  | 1 change detected
03:17:14 | watchfiles.main    | INFO  | 1 change detected
03:17:15 | watchfiles.main    | INFO  | 1 change detected
03:17:15 | watchfiles.main    | INFO  | 1 change detected
03:17:15 | watchfiles.main    | INFO  | 1 change detected
03:17:16 | watchfiles.main    | INFO  | 1 change detected
03:17:16 | watchfiles.main    | INFO  | 1 change detected
03:17:17 | watchfiles.main    | INFO  | 1 change detected
03:17:17 | watchfiles.main    | INFO  | 1 change detected
03:17:17 | watchfiles.main    | INFO  | 1 change detected
03:17:17 | watchfiles.main    | INFO  | 1 change detected
03:17:18 | watchfiles.main    | INFO  | 1 change detected
03:17:18 | watchfiles.main    | INFO  | 1 change detected
03:17:19 | watchfiles.main    | INFO  | 1 change detected
03:17:19 | watchfiles.main    | INFO  | 1 change detected
03:17:20 | watchfiles.main    | INFO  | 1 change detected
03:17:20 | watchfiles.main    | INFO  | 1 change detected
03:17:20 | watchfiles.main    | INFO  | 1 change detected
03:17:21 | watchfiles.main    | INFO  | 1 change detected
03:17:21 | watchfiles.main    | INFO  | 1 change detected
03:17:21 | watchfiles.main    | INFO  | 1 change detected
03:17:22 | watchfiles.main    | INFO  | 1 change detected
03:17:22 | watchfiles.main    | INFO  | 1 change detected
03:17:22 | watchfiles.main    | INFO  | 1 change detected
03:17:23 | watchfiles.main    | INFO  | 1 change detected
03:17:23 | watchfiles.main    | INFO  | 1 change detected
03:17:23 | watchfiles.main    | INFO  | 1 change detected
03:17:24 | watchfiles.main    | INFO  | 1 change detected
